Freq.	Vn00    Phase
3.14986005564282e+009	-1.54019348652367e+002	1.10619723162290e+002
3.15058542123133e+009	-1.54075349861856e+002	1.10600638244496e+002
3.15131095386067e+009	-1.54131302762224e+002	1.10581587463135e+002
3.15203665356930e+009	-1.54187207442291e+002	1.10562570725798e+002
3.15276252039571e+009	-1.54243063990640e+002	1.10543587940407e+002
3.15348855437837e+009	-1.54298872495613e+002	1.10524639015219e+002
3.15421475555579e+009	-1.54354633045314e+002	1.10505723858820e+002
3.15494112396646e+009	-1.54410345727611e+002	1.10486842380125e+002
3.15566765964889e+009	-1.54466010630136e+002	1.10467994488377e+002
3.15639436264161e+009	-1.54521627840286e+002	1.10449180093144e+002
3.15712123298314e+009	-1.54577197445221e+002	1.10430399104321e+002
3.15784827071202e+009	-1.54632719531869e+002	1.10411651432125e+002
3.15857547586681e+009	-1.54688194186927e+002	1.10392936987094e+002
3.15930284848604e+009	-1.54743621496856e+002	1.10374255680087e+002
3.16003038860830e+009	-1.54799001547890e+002	1.10355607422282e+002
3.16075809627214e+009	-1.54854334426029e+002	1.10336992125175e+002
3.16148597151617e+009	-1.54909620217045e+002	1.10318409700577e+002
3.16221401437895e+009	-1.54964859006482e+002	1.10299860060614e+002
3.16294222489911e+009	-1.55020050879655e+002	1.10281343117725e+002
3.16367060311524e+009	-1.55075195921653e+002	1.10262858784662e+002
3.16439914906596e+009	-1.55130294217338e+002	1.10244406974486e+002
3.16512786278990e+009	-1.55185345851345e+002	1.10225987600568e+002
3.16585674432569e+009	-1.55240350908088e+002	1.10207600576587e+002
3.16658579371199e+009	-1.55295309471753e+002	1.10189245816526e+002
3.16731501098743e+009	-1.55350221626305e+002	1.10170923234677e+002
3.16804439619070e+009	-1.55405087455488e+002	1.10152632745631e+002
3.16877394936045e+009	-1.55459907042821e+002	1.10134374264286e+002
3.16950367053537e+009	-1.55514680471605e+002	1.10116147705837e+002
3.17023355975414e+009	-1.55569407824921e+002	1.10097952985780e+002
3.17096361705547e+009	-1.55624089185629e+002	1.10079790019911e+002
3.17169384247805e+009	-1.55678724636371e+002	1.10061658724320e+002
3.17242423606062e+009	-1.55733314259572e+002	1.10043559015395e+002
3.17315479784188e+009	-1.55787858137441e+002	1.10025490809818e+002
3.17388552786059e+009	-1.55842356351969e+002	1.10007454024562e+002
3.17461642615546e+009	-1.55896808984932e+002	1.09989448576894e+002
3.17534749276527e+009	-1.55951216117893e+002	1.09971474384372e+002
3.17607872772877e+009	-1.56005577832198e+002	1.09953531364840e+002
3.17681013108472e+009	-1.56059894208983e+002	1.09935619436434e+002
3.17754170287192e+009	-1.56114165329169e+002	1.09917738517574e+002
3.17827344312913e+009	-1.56168391273468e+002	1.09899888526966e+002
3.17900535189517e+009	-1.56222572122379e+002	1.09882069383600e+002
3.17973742920883e+009	-1.56276707956192e+002	1.09864281006750e+002
3.18046967510894e+009	-1.56330798854986e+002	1.09846523315972e+002
3.18120208963430e+009	-1.56384844898633e+002	1.09828796231100e+002
3.18193467282376e+009	-1.56438846166797e+002	1.09811099672249e+002
3.18266742471615e+009	-1.56492802738932e+002	1.09793433559812e+002
3.18340034535033e+009	-1.56546714694289e+002	1.09775797814460e+002
3.18413343476515e+009	-1.56600582111911e+002	1.09758192357136e+002
3.18486669299949e+009	-1.56654405070636e+002	1.09740617109062e+002
3.18560012009221e+009	-1.56708183649099e+002	1.09723071991730e+002
3.18633371608220e+009	-1.56761917925730e+002	1.09705556926905e+002
3.18706748100837e+009	-1.56815607978756e+002	1.09688071836623e+002
3.18780141490960e+009	-1.56869253886201e+002	1.09670616643190e+002
3.18853551782482e+009	-1.56922855725890e+002	1.09653191269181e+002
3.18926978979294e+009	-1.56976413575445e+002	1.09635795637436e+002
3.19000423085290e+009	-1.57029927512286e+002	1.09618429671064e+002
3.19073884104363e+009	-1.57083397613638e+002	1.09601093293438e+002
3.19147362040409e+009	-1.57136823956524e+002	1.09583786428195e+002
3.19220856897322e+009	-1.57190206617769e+002	1.09566508999234e+002
3.19294368679001e+009	-1.57243545674001e+002	1.09549260930717e+002
3.19367897389341e+009	-1.57296841201652e+002	1.09532042147066e+002
3.19441443032242e+009	-1.57350093276956e+002	1.09514852572962e+002
3.19515005611603e+009	-1.57403301975952e+002	1.09497692133345e+002
3.19588585131324e+009	-1.57456467374486e+002	1.09480560753413e+002
3.19662181595306e+009	-1.57509589548208e+002	1.09463458358617e+002
3.19735795007452e+009	-1.57562668572575e+002	1.09446384874667e+002
3.19809425371664e+009	-1.57615704522851e+002	1.09429340227524e+002
3.19883072691845e+009	-1.57668697474108e+002	1.09412324343403e+002
3.19956736971902e+009	-1.57721647501226e+002	1.09395337148770e+002
3.20030418215738e+009	-1.57774554678896e+002	1.09378378570344e+002
3.20104116427261e+009	-1.57827419081615e+002	1.09361448535091e+002
3.20177831610379e+009	-1.57880240783695e+002	1.09344546970226e+002
3.20251563768999e+009	-1.57933019859255e+002	1.09327673803213e+002
3.20325312907031e+009	-1.57985756382229e+002	1.09310828961761e+002
3.20399079028384e+009	-1.58038450426361e+002	1.09294012373825e+002
3.20472862136970e+009	-1.58091102065209e+002	1.09277223967605e+002
3.20546662236701e+009	-1.58143711372144e+002	1.09260463671542e+002
3.20620479331490e+009	-1.58196278420352e+002	1.09243731414321e+002
3.20694313425249e+009	-1.58248803282834e+002	1.09227027124870e+002
3.20768164521895e+009	-1.58301286032405e+002	1.09210350732353e+002
3.20842032625342e+009	-1.58353726741697e+002	1.09193702166178e+002
3.20915917739506e+009	-1.58406125483160e+002	1.09177081355987e+002
3.20989819868306e+009	-1.58458482329058e+002	1.09160488231662e+002
3.21063739015659e+009	-1.58510797351477e+002	1.09143922723321e+002
3.21137675185484e+009	-1.58563070622319e+002	1.09127384761315e+002
3.21211628381702e+009	-1.58615302213306e+002	1.09110874276231e+002
3.21285598608233e+009	-1.58667492195978e+002	1.09094391198891e+002
3.21359585868999e+009	-1.58719640641699e+002	1.09077935460345e+002
3.21433590167923e+009	-1.58771747621650e+002	1.09061506991878e+002
3.21507611508929e+009	-1.58823813206837e+002	1.09045105725003e+002
3.21581649895940e+009	-1.58875837468085e+002	1.09028731591464e+002
3.21655705332883e+009	-1.58927820476045e+002	1.09012384523233e+002
3.21729777823684e+009	-1.58979762301189e+002	1.08996064452508e+002
3.21803867372270e+009	-1.59031663013814e+002	1.08979771311717e+002
3.21877973982570e+009	-1.59083522684040e+002	1.08963505033509e+002
3.21952097658511e+009	-1.59135341381815e+002	1.08947265550760e+002
3.22026238404025e+009	-1.59187119176909e+002	1.08931052796571e+002
3.22100396223042e+009	-1.59238856138922e+002	1.08914866704263e+002
3.22174571119494e+009	-1.59290552337278e+002	1.08898707207381e+002
3.22248763097313e+009	-1.59342207841231e+002	1.08882574239690e+002
3.22322972160434e+009	-1.59393822719859e+002	1.08866467735175e+002
3.22397198312790e+009	-1.59445397042073e+002	1.08850387628039e+002
3.22471441558317e+009	-1.59496930876610e+002	1.08834333852705e+002
3.22545701900952e+009	-1.59548424292039e+002	1.08818306343813e+002
3.22619979344631e+009	-1.59599877356757e+002	1.08802305036218e+002
3.22694273893293e+009	-1.59651290138993e+002	1.08786329864992e+002
3.22768585550877e+009	-1.59702662706808e+002	1.08770380765421e+002
3.22842914321322e+009	-1.59753995128093e+002	1.08754457673003e+002
3.22917260208569e+009	-1.59805287470574e+002	1.08738560523453e+002
3.22991623216561e+009	-1.59856539801808e+002	1.08722689252693e+002
3.23066003349240e+009	-1.59907752189186e+002	1.08706843796859e+002
3.23140400610549e+009	-1.59958924699934e+002	1.08691024092297e+002
3.23214815004433e+009	-1.60010057401111e+002	1.08675230075562e+002
3.23289246534837e+009	-1.60061150359614e+002	1.08659461683417e+002
3.23363695205707e+009	-1.60112203642172e+002	1.08643718852833e+002
3.23438161020992e+009	-1.60163217315353e+002	1.08628001520987e+002
3.23512643984638e+009	-1.60214191445561e+002	1.08612309625264e+002
3.23587144100595e+009	-1.60265126099037e+002	1.08596643103251e+002
3.23661661372813e+009	-1.60316021341862e+002	1.08581001892743e+002
3.23736195805242e+009	-1.60366877239951e+002	1.08565385931734e+002
3.23810747401835e+009	-1.60417693859062e+002	1.08549795158424e+002
3.23885316166544e+009	-1.60468471264792e+002	1.08534229511214e+002
3.23959902103322e+009	-1.60519209522575e+002	1.08518688928704e+002
3.24034505216124e+009	-1.60569908697689e+002	1.08503173349697e+002
3.24109125508906e+009	-1.60620568855251e+002	1.08487682713193e+002
3.24183762985623e+009	-1.60671190060220e+002	1.08472216958392e+002
3.24258417650233e+009	-1.60721772377397e+002	1.08456776024690e+002
3.24333089506694e+009	-1.60772315871425e+002	1.08441359851681e+002
3.24407778558965e+009	-1.60822820606793e+002	1.08425968379156e+002
3.24482484811007e+009	-1.60873286647829e+002	1.08410601547099e+002
3.24557208266779e+009	-1.60923714058708e+002	1.08395259295690e+002
3.24631948930243e+009	-1.60974102903449e+002	1.08379941565302e+002
3.24706706805363e+009	-1.61024453245916e+002	1.08364648296501e+002
3.24781481896101e+009	-1.61074765149819e+002	1.08349379430045e+002
3.24856274206423e+009	-1.61125038678713e+002	1.08334134906885e+002
3.24931083740294e+009	-1.61175273896001e+002	1.08318914668160e+002
3.25005910501680e+009	-1.61225470864931e+002	1.08303718655201e+002
3.25080754494548e+009	-1.61275629648601e+002	1.08288546809526e+002
3.25155615722866e+009	-1.61325750309955e+002	1.08273399072842e+002
3.25230494190604e+009	-1.61375832911788e+002	1.08258275387045e+002
3.25305389901732e+009	-1.61425877516740e+002	1.08243175694216e+002
3.25380302860220e+009	-1.61475884187305e+002	1.08228099936623e+002
3.25455233070040e+009	-1.61525852985824e+002	1.08213048056718e+002
3.25530180535165e+009	-1.61575783974490e+002	1.08198019997139e+002
3.25605145259568e+009	-1.61625677215345e+002	1.08183015700707e+002
3.25680127247225e+009	-1.61675532770285e+002	1.08168035110426e+002
3.25755126502110e+009	-1.61725350701056e+002	1.08153078169483e+002
3.25830143028201e+009	-1.61775131069257e+002	1.08138144821246e+002
3.25905176829473e+009	-1.61824873936340e+002	1.08123235009264e+002
3.25980227909906e+009	-1.61874579363610e+002	1.08108348677266e+002
3.26055296273479e+009	-1.61924247412226e+002	1.08093485769160e+002
3.26130381924171e+009	-1.61973878143200e+002	1.08078646229034e+002
3.26205484865964e+009	-1.62023471617402e+002	1.08063830001153e+002
3.26280605102840e+009	-1.62073027895553e+002	1.08049037029960e+002
3.26355742638780e+009	-1.62122547038231e+002	1.08034267260073e+002
3.26430897477770e+009	-1.62172029105873e+002	1.08019520636288e+002
3.26506069623794e+009	-1.62221474158768e+002	1.08004797103575e+002
3.26581259080836e+009	-1.62270882257065e+002	1.07990096607078e+002
3.26656465852885e+009	-1.62320253460770e+002	1.07975419092116e+002
3.26731689943926e+009	-1.62369587829745e+002	1.07960764504181e+002
3.26806931357949e+009	-1.62418885423712e+002	1.07946132788937e+002
3.26882190098942e+009	-1.62468146302253e+002	1.07931523892218e+002
3.26957466170897e+009	-1.62517370524806e+002	1.07916937760033e+002
3.27032759577803e+009	-1.62566558150671e+002	1.07902374338558e+002
3.27108070323652e+009	-1.62615709239007e+002	1.07887833574141e+002
3.27183398412439e+009	-1.62664823848835e+002	1.07873315413297e+002
3.27258743848156e+009	-1.62713902039035e+002	1.07858819802710e+002
3.27334106634798e+009	-1.62762943868350e+002	1.07844346689233e+002
3.27409486776361e+009	-1.62811949395384e+002	1.07829896019885e+002
3.27484884276841e+009	-1.62860918678603e+002	1.07815467741851e+002
3.27560299140237e+009	-1.62909851776337e+002	1.07801061802482e+002
3.27635731370546e+009	-1.62958748746778e+002	1.07786678149296e+002
3.27711180971767e+009	-1.63007609647982e+002	1.07772316729973e+002
3.27786647947902e+009	-1.63056434537869e+002	1.07757977492357e+002
3.27862132302950e+009	-1.63105223474222e+002	1.07743660384456e+002
3.27937634040915e+009	-1.63153976514693e+002	1.07729365354442e+002
3.28013153165800e+009	-1.63202693716793e+002	1.07715092350645e+002
3.28088689681607e+009	-1.63251375137905e+002	1.07700841321560e+002
3.28164243592343e+009	-1.63300020835274e+002	1.07686612215841e+002
3.28239814902013e+009	-1.63348630866012e+002	1.07672404982301e+002
3.28315403614623e+009	-1.63397205287100e+002	1.07658219569916e+002
3.28391009734181e+009	-1.63445744155384e+002	1.07644055927816e+002
3.28466633264697e+009	-1.63494247527579e+002	1.07629914005292e+002
3.28542274210178e+009	-1.63542715460269e+002	1.07615793751793e+002
3.28617932574636e+009	-1.63591148009903e+002	1.07601695116923e+002
3.28693608362083e+009	-1.63639545232804e+002	1.07587618050443e+002
3.28769301576529e+009	-1.63687907185160e+002	1.07573562502272e+002
3.28845012221989e+009	-1.63736233923031e+002	1.07559528422479e+002
3.28920740302477e+009	-1.63784525502348e+002	1.07545515761294e+002
3.28996485822007e+009	-1.63832781978909e+002	1.07531524469094e+002
3.29072248784596e+009	-1.63881003408388e+002	1.07517554496416e+002
3.29148029194260e+009	-1.63929189846326e+002	1.07503605793945e+002
3.29223827055018e+009	-1.63977341348138e+002	1.07489678312519e+002
3.29299642370887e+009	-1.64025457969110e+002	1.07475772003130e+002
3.29375475145888e+009	-1.64073539764403e+002	1.07461886816917e+002
3.29451325384041e+009	-1.64121586789047e+002	1.07448022705174e+002
3.29527193089368e+009	-1.64169599097949e+002	1.07434179619341e+002
3.29603078265891e+009	-1.64217576745888e+002	1.07420357511008e+002
3.29678980917633e+009	-1.64265519787516e+002	1.07406556331916e+002
3.29754901048619e+009	-1.64313428277363e+002	1.07392776033950e+002
3.29830838662874e+009	-1.64361302269831e+002	1.07379016569148e+002
3.29906793764424e+009	-1.64409141819197e+002	1.07365277889689e+002
3.29982766357296e+009	-1.64456946979616e+002	1.07351559947902e+002
3.30058756445519e+009	-1.64504717805118e+002	1.07337862696262e+002
3.30134764033120e+009	-1.64552454349607e+002	1.07324186087387e+002
3.30210789124130e+009	-1.64600156666868e+002	1.07310530074042e+002
3.30286831722580e+009	-1.64647824810560e+002	1.07296894609135e+002
3.30362891832502e+009	-1.64695458834221e+002	1.07283279645717e+002
3.30438969457927e+009	-1.64743058791267e+002	1.07269685136984e+002
3.30515064602890e+009	-1.64790624734990e+002	1.07256111036273e+002
3.30591177271425e+009	-1.64838156718564e+002	1.07242557297063e+002
3.30667307467567e+009	-1.64885654795040e+002	1.07229023872975e+002
3.30743455195354e+009	-1.64933119017348e+002	1.07215510717771e+002
3.30819620458821e+009	-1.64980549438300e+002	1.07202017785352e+002
3.30895803262007e+009	-1.65027946110585e+002	1.07188545029762e+002
3.30972003608952e+009	-1.65075309086776e+002	1.07175092405180e+002
3.31048221503696e+009	-1.65122638419323e+002	1.07161659865928e+002
3.31124456950279e+009	-1.65169934160561e+002	1.07148247366463e+002
3.31200709952743e+009	-1.65217196362703e+002	1.07134854861381e+002
3.31276980515132e+009	-1.65264425077846e+002	1.07121482305416e+002
3.31353268641488e+009	-1.65311620357970e+002	1.07108129653437e+002
3.31429574335858e+009	-1.65358782254935e+002	1.07094796860451e+002
3.31505897602286e+009	-1.65405910820485e+002	1.07081483881599e+002
3.31582238444819e+009	-1.65453006106250e+002	1.07068190672158e+002
3.31658596867504e+009	-1.65500068163739e+002	1.07054917187539e+002
3.31734972874390e+009	-1.65547097044349e+002	1.07041663383289e+002
3.31811366469527e+009	-1.65594092799359e+002	1.07028429215087e+002
3.31887777656964e+009	-1.65641055479934e+002	1.07015214638745e+002
3.31964206440753e+009	-1.65687985137123e+002	1.07002019610208e+002
3.32040652824947e+009	-1.65734881821861e+002	1.06988844085553e+002
3.32117116813597e+009	-1.65781745584969e+002	1.06975688020989e+002
3.32193598410759e+009	-1.65828576477153e+002	1.06962551372856e+002
3.32270097620487e+009	-1.65875374549008e+002	1.06949434097625e+002
3.32346614446836e+009	-1.65922139851012e+002	1.06936336151897e+002
3.32423148893865e+009	-1.65968872433532e+002	1.06923257492402e+002
3.32499700965631e+009	-1.66015572346824e+002	1.06910198075999e+002
3.32576270666192e+009	-1.66062239641030e+002	1.06897157859678e+002
3.32652857999608e+009	-1.66108874366179e+002	1.06884136800554e+002
3.32729462969940e+009	-1.66155476572191e+002	1.06871134855873e+002
3.32806085581249e+009	-1.66202046308873e+002	1.06858151983005e+002
3.32882725837598e+009	-1.66248583625922e+002	1.06845188139449e+002
3.32959383743049e+009	-1.66295088572924e+002	1.06832243282831e+002
3.33036059301668e+009	-1.66341561199355e+002	1.06819317370900e+002
3.33112752517520e+009	-1.66388001554580e+002	1.06806410361533e+002
3.33189463394670e+009	-1.66434409687856e+002	1.06793522212730e+002
3.33266191937187e+009	-1.66480785648330e+002	1.06780652882618e+002
3.33342938149137e+009	-1.66527129485040e+002	1.06767802329446e+002
3.33419702034591e+009	-1.66573441246916e+002	1.06754970511586e+002
3.33496483597617e+009	-1.66619720982779e+002	1.06742157387535e+002
3.33573282842287e+009	-1.66665968741341e+002	1.06729362915912e+002
3.33650099772673e+009	-1.66712184571209e+002	1.06716587055457e+002
